,name,rating,review
6052,Udupi Grand,3.5,New darshani for competition for UD and ST Visit several times the first was on the opening day This has been my time spending place when I am early to pick up my daughter from school The place was full packed for few weeks of its opening now its the other way round They have a part hall on the first floor Food is okay where few dishes are good and some not The first day had roti and curry which was good Next time had kulcha and veg curry and jeera rice rice was dry and not worth it Babycorn manchurian was good all the 3 times I tried Pav bhaji was bad when I had it there but the second time when my sister had brought it for me accidentally was good Chats are not that great but okay Overall okay for some time pass fun food
6053,Udupi Grand,4.5,Food taste is comparatively good They have lot of varieties in single roof Vegetable Sagu taste is at the higher end North India rice items are well prepared with unique taste They have maintained same good quality and taste since beginning
6054,Ganesh Grand,4,"I visited Ganesh Grand last week along with my family for dinner and we were quite happy with the overall service of the restaurant
This restaurant is run by the famous Ganesh Sweets Chain of Chamrajpet fame
The restaurant is a multi stored building which has party hall AC seating dining area and Non AC seating ground floor section We chose to dine in the ac lounge
The interiors were bright and neatly maintained We started of by ordering Baby Corn Manchrian which was crisp and medium spicy Our next order was Butter Naan Kulchas and Veg Kohlapuri
The Naan and kulcha were very soft and buttery and the gravy was very rich and thick and was a delight
Our next order was Tawa Pulav which was served alongside Raitha and was upto the expectation
They serve good quality food and the pricing is very reasonable which makes it a very good and a dependable option

Ambience  4
Food quality  4
Food quantity  35
Staff  35
Pricing  4"
6055,Ganesh Grand,3,Its situated in Chamrajpet Both self service and service hall there Ambience is ok but very low cleanliness Food is ok Prices are not high Taste is just ok
6056,Shreyas Upahar & Burger Point,4.5,"If you are looking for a authentic home made food then this is your hardstop
You can try the idly and vada with variety of rice every day then in the afternoon you can taste the Ragi ball Ie mudde or chapatti meals with variety of payasa
Also you will get tasty and lip smacking burgers here the maharaja burger is very famous try once"
6057,Coffee Tindi,5,please provide some extra sambal the quantity was very less
6058,Coffee Tindi,3,"Tasty idlis and Kesari bath but chatni and sambar were not upto the mark Especially sambar was really bad
Packaging also can be little better
"
6059,Coffee Tindi,1,Neer dosa was good  but Rava dosa was bad bad worst not had that kind of Rava dosa before  
6060,Coffee Tindi,4,set dosa was awesome 
6061,Coffee Tindi,1,fuck you man who send tea in juice cups it got spilled
6062,Coffee Tindi,2,chutney and sambar was done in the same package for 2 masala dosait was really inconvenient cause i had to do seperation before goving it to my friend
6063,Coffee Tindi,3,good food
6064,Coffee Tindi,1,they have cheated by not voda and also chutney
6065,Coffee Tindi,5,Good
6066,Coffee Tindi,3,packing super and dosaidli and vada is good but the sides is worst need to improve a lot in sides like sambar and Sagu if improved it will be a super please for south indian food
6067,Coffee Tindi,5,Spr
6068,Coffee Tindi,4,good
6069,Coffee Tindi,5,Awesome food
6070,Coffee Tindi,5,i had ordered south meals  i was very pleased with the taste and quality of the food  looking forward for more orders in the future with them 
6071,Coffee Tindi,5,tasty nd yummy
6072,Coffee Tindi,4,good morning
6073,Coffee Tindi,5,very good
6074,Coffee Tindi,5,very good
6075,Coffee Tindi,5,nice
6076,Coffee Tindi,5,superb
6077,Coffee Tindi,4,good morning
6078,Coffee Tindi,5,very good
6079,Coffee Tindi,5,great taste
6080,Coffee Tindi,5,nice
6081,Coffee Tindi,5,superb
6082,Coffee Tindi,4,good morning
6083,Coffee Tindi,5,very good
6084,Coffee Tindi,5,superb
6085,Coffee Tindi,5,nice
6086,Coffee Tindi,5,superb
6087,Coffee Tindi,4,good morning
6088,Coffee Tindi,5,very good
6089,Coffee Tindi,5,superb
6090,Coffee Tindi,5,nice
6091,Coffee Tindi,5,superb
6092,Coffee Tindi,5,nice 
6093,Coffee Tindi,4,they forgot to pack chutney for 3 plates of idly vadas however we got ONE single plastic spoon
6094,Coffee Tindi,5,Taste was amazing
6095,Coffee Tindi,5,good service
6096,Coffee Tindi,1,Food was packed very badly We could see the deformation of the plastic wrapped around hot food
6097,Coffee Tindi,5,nice 
6098,Coffee Tindi,4,they forgot to pack chutney for 3 plates of idly vadas however we got ONE single plastic spoon
6099,Coffee Tindi,5,Taste was amazing
6100,Coffee Tindi,5,good service
6101,Coffee Tindi,1,Food was packed very badly We could see the deformation of the plastic wrapped around hot food
6102,Coffee Tindi,5,nice 
6103,Coffee Tindi,4,they forgot to pack chutney for 3 plates of idly vadas however we got ONE single plastic spoon
6104,Coffee Tindi,5,Taste was amazing
6105,Coffee Tindi,5,good service
6106,Coffee Tindi,1,Food was packed very badly We could see the deformation of the plastic wrapped around hot food
6107,Coffee Tindi,1,neer dosa full waste
6108,Coffee Tindi,5,good food every time
6109,Coffee Tindi,4,kindly improve on delivery timingits getting late
6110,Coffee Tindi,5,on time delivery
6111,Coffee Tindi,5,Packaging and quality of food is Good
6112,Coffee Tindi,1,neer dosa full waste
6113,Coffee Tindi,5,good food every time
6114,Coffee Tindi,4,kindly improve on delivery timingits getting late
6115,Coffee Tindi,5,on time delivery
6116,Coffee Tindi,5,Packaging and quality of food is Good
6117,Coffee Tindi,1,neer dosa full waste
6118,Coffee Tindi,5,good food every time
6119,Coffee Tindi,4,kindly improve on delivery timingits getting late
6120,Coffee Tindi,5,on time delivery
6121,Coffee Tindi,5,Packaging and quality of food is Good
6122,Coffee Tindi,4,good
6123,Coffee Tindi,2,food wasnt that great
6124,Coffee Tindi,4,food quantity is low
6125,Coffee Tindi,1,i ordered something and received something
6126,Coffee Tindi,4,good
6127,Coffee Tindi,4,good
6128,Coffee Tindi,2,food wasnt that great
6129,Coffee Tindi,4,food quantity is low
6130,Coffee Tindi,1,i ordered something and received something
6131,Coffee Tindi,4,good
6132,Coffee Tindi,1,worst food taste
6133,Coffee Tindi,1,Pathetic I had ordered for 2 masala dosa combo which includes 4 dosa and I have received only 2 dosas When I try to call the respective hotel person he is not responding properly Never ever order from here Even the taste is not good Never recommend this to anyone
6134,Coffee Tindi,1,it says 2 dosas but 1 was sent
6135,Coffee Tindi,1,not givencombo dosa
6136,Coffee Tindi,5,Nice taste
6137,Coffee Tindi,1,worst food taste
6138,Coffee Tindi,1,Pathetic I had ordered for 2 masala dosa combo which includes 4 dosa and I have received only 2 dosas When I try to call the respective hotel person he is not responding properly Never ever order from here Even the taste is not good Never recommend this to anyone
6139,Coffee Tindi,1,it says 2 dosas but 1 was sent
6140,Coffee Tindi,1,not givencombo dosa
6141,Coffee Tindi,5,Nice taste
6142,Coffee Tindi,5,good and super fast delivery
6143,Coffee Tindi,5,Awesome
6144,Coffee Tindi,5,Good
6145,Coffee Tindi,1,Delivered wrong items
6146,Coffee Tindi,5,nice
6147,Coffee Tindi,5,good and super fast delivery
6148,Coffee Tindi,5,Awesome
6149,Coffee Tindi,5,Good
6150,Coffee Tindi,1,Delivered wrong items
6151,Coffee Tindi,5,nice
6152,Coffee Tindi,5,good and super fast delivery
6153,Coffee Tindi,5,Awesome
6154,Coffee Tindi,5,Good
6155,Coffee Tindi,1,Delivered wrong items
6156,Coffee Tindi,5,nice
6157,Coffee Tindi,4,super ok
6158,Coffee Tindi,5,very good
6159,Coffee Tindi,5,nice food
6160,Coffee Tindi,3,SPOON WAS NOT THERE AND PACKING OF TEA WAS NOT GOO
6161,Coffee Tindi,3,I have not received rice bath 
6162,Coffee Tindi,4,super ok
6163,Coffee Tindi,5,very good
6164,Coffee Tindi,5,nice food
6165,Coffee Tindi,3,SPOON WAS NOT THERE AND PACKING OF TEA WAS NOT GOO
6166,Coffee Tindi,3,I have not received rice bath 
6167,Coffee Tindi,4,Nice food poori need to be hot
6168,Coffee Tindi,5,satisfied just the boost was fallen down
6169,Coffee Tindi,1,just grinded papaya that too sour in taste and delivered as papaya milkshake
6170,Coffee Tindi,1,it was cold and moist yuck waste of money
6171,Coffee Tindi,5,great taste
6172,Coffee Tindi,4,Nice food poori need to be hot
6173,Coffee Tindi,5,satisfied just the boost was fallen down
6174,Coffee Tindi,1,just grinded papaya that too sour in taste and delivered as papaya milkshake
6175,Coffee Tindi,1,it was cold and moist yuck waste of money
6176,Coffee Tindi,5,great taste
6177,Coffee Tindi,3,not up to the mark
6178,Coffee Tindi,1,Horrible taste overpriced food Cold coffee was cold water to be honest
6179,Coffee Tindi,1,Bad condition they delivered All sambaru and dal are leaked in cover
6180,Coffee Tindi,5,Excellent Service
6181,Coffee Tindi,5,The food here available is very good quality and also very tasty I am always regular customer for this hotel Its really maintained well and very clean Regarding the rates its very reasonable also So overall its a good restaurant to all food lovers
6182,Coffee Tindi,3,not up to the mark
6183,Coffee Tindi,1,Horrible taste overpriced food Cold coffee was cold water to be honest
6184,Coffee Tindi,1,Bad condition they delivered All sambaru and dal are leaked in cover
6185,Coffee Tindi,5,Excellent Service
6186,Coffee Tindi,5,The food here available is very good quality and also very tasty I am always regular customer for this hotel Its really maintained well and very clean Regarding the rates its very reasonable also So overall its a good restaurant to all food lovers
6187,Coffee Tindi,4,"Small South Indian restaurant next to My office One should stand and eatif you love panner then definitely you should try panner in green pepper sauceit really tastes yummypanner pepper dry which they serve is equally good

Update Today Tried baby corn lollipop here and it was lip Smacking"
6188,Little Cafe,4,"Name itself describes it little cafe  but its has big space in our heart  i have tired many things here rose the magic shake is just wow and Maggi  these two pictures were shared to me by my friend its sizzler and au gratin  I love the place and the food every Sunday rituals is to visit this place 
Its late night no worries lets rush to little cafe and grab our food and have a good sleep 
If hunger strikes this cafe comes in mind "
6189,Little Cafe,3,"As the name suggests its a small cafe in VVPuram The place has nice interiors and is quite attractive They have a vast menu which includes Pizza sandwiches pasta ricenoodles desserts and many more

Ordered for a pizza and a grill sandwich While the pizza was good enough the grill sandwich was below average I found the price of lot of items really high I mean 120 for a grill sandwich is just way too high They really need to work out their pricing

Service is quick and the owner managing the place is really friendly"
6190,Mumbai Badam Milk & Lassi Center,4,Tried chocolate pistamango kulfi for kidsthey really enjoyed it and custard falooda ice cream was also good need to try kesar lassi next time
6191,Mumbai Badam Milk & Lassi Center,4,Small shop with decent price and good desserts if only fresh Like every store it has pros and cons Their hot menus are good gulab jamoon kajar halwa  In cold ghulkand Malawi anjeer kulfis rabdi are good I felt rose and badam milks are overpriced
6192,Mumbai Badam Milk & Lassi Center,1,Food was spoilt
6193,Mumbai Badam Milk & Lassi Center,1,missing food items
6194,Mumbai Badam Milk & Lassi Center,1,"One of the worst place
I ordered rabadi and rass malai and now Im down with food poisoning
I called the owner and made it clear to make it fresh and make sure about the hygiene
I would request youll if youre reading this then please dont go"
6195,Mumbai Badam Milk & Lassi Center,4,"My favorite Indian dessertDoodh pheni is a smiple dessert made up of pheni and sweet badam milk
Mumbai badam milk and lassi centreVv puram food street
 Rs 60
Taste55"
6196,Mumbai Badam Milk & Lassi Center,5,good guy
6197,Mumbai Badam Milk & Lassi Center,5,The best place for lassi and the taste is fabulous mouth watering taste and dont feel like leaving that place I recommend everyone to go and try
6198,Mumbai Badam Milk & Lassi Center,1,worsted
6199,Mumbai Badam Milk & Lassi Center,4,Good luck
6200,Mumbai Badam Milk & Lassi Center,3,rabdi is good n tasty but the fruit custard is sour in taste I dont think so its fresh
6201,Mumbai Badam Milk & Lassi Center,3,This used to be a good place before Theyve become famous and now the quality of the food is getting lower day by day but the prices are rising Cool kulfis and rabdi but a bit costly Neither too good nor too bad
6202,Mumbai Badam Milk & Lassi Center,1,"tried rose milk and badam milk dont taste anything like their names bad choice to go here

badam milk tasted like mediocre rasmalai milk no hint of badam in it rose milk is just sordid pink colored milk nothing like rose excessively sweet

awful experience after such delicious food in food street"
6203,Mumbai Badam Milk & Lassi Center,4,"This small sweet shop in the famous Food street of VVPuram serves quality milk based sweets

This eatery shop like the most around there does not provide a seating area But this cannot stop the devoted customers to come as they dont have any qualms about this factor

This eating place offers a wide variety of milk based sweets like Faloodas Kulfis  Rabdi  Rose Milk Badam Milketc

I ordered here RabdiJalebi  Rose Milk and Rasmalai

Every item tasted heavenly and was soul satisfying Also each one of them was perfectly prepared without compromising on the quality

Most important thing to mention is that the owner is serious about hygiene quality and customer satisfaction I am surely gonna come back here 

Lastly I would like to conclude by requesting all the foodies out there not to compare this sweet shop with those serving the same in their authentic form"
6204,Mumbai Badam Milk & Lassi Center,3.5,Had chocolate mint at night small place but great taste Tried the dark chocolate as well But chocolate mint remains the favourite Can visit the place if going for a night walk nearby 
6205,Mumbai Badam Milk & Lassi Center,3,rabdi is good n tasty but the fruit custard is sour in taste I dont think so its fresh
6206,Mumbai Badam Milk & Lassi Center,3,This used to be a good place before Theyve become famous and now the quality of the food is getting lower day by day but the prices are rising Cool kulfis and rabdi but a bit costly Neither too good nor too bad
6207,Mumbai Badam Milk & Lassi Center,1,"tried rose milk and badam milk dont taste anything like their names bad choice to go here

badam milk tasted like mediocre rasmalai milk no hint of badam in it rose milk is just sordid pink colored milk nothing like rose excessively sweet

awful experience after such delicious food in food street"
6208,Mumbai Badam Milk & Lassi Center,4,"This small sweet shop in the famous Food street of VVPuram serves quality milk based sweets

This eatery shop like the most around there does not provide a seating area But this cannot stop the devoted customers to come as they dont have any qualms about this factor

This eating place offers a wide variety of milk based sweets like Faloodas Kulfis  Rabdi  Rose Milk Badam Milketc

I ordered here RabdiJalebi  Rose Milk and Rasmalai

Every item tasted heavenly and was soul satisfying Also each one of them was perfectly prepared without compromising on the quality

Most important thing to mention is that the owner is serious about hygiene quality and customer satisfaction I am surely gonna come back here 

Lastly I would like to conclude by requesting all the foodies out there not to compare this sweet shop with those serving the same in their authentic form"
6209,Mumbai Badam Milk & Lassi Center,3.5,Had chocolate mint at night small place but great taste Tried the dark chocolate as well But chocolate mint remains the favourite Can visit the place if going for a night walk nearby 
6210,Mumbai Badam Milk & Lassi Center,4.5,"Mumbai badam milk and lassi Center Famous for milk delicacies this 20 years old shop still continues to win the heart of all the foodies

This famous shop in VV puram serves you various milk delicacies at reasonable prices

Badam milk This droolworthy milk with a creamy texture and nutty taste is all what you need to made your day bright

Pheni This delicious sutarfeni served with hot almond milk and topped with finely chopped with Almonds and pistachio was what you would love to have it again and again

Rating
Ambience This shop doesnot have seating arrangement
Service 45
Taste455
Value for money55"
6211,Sri Krishna Sagar,3,Food was fine but was not properly packed and they took a time more than normal for accepting the order The rest was fine only the packaging and accepting order needs to be improved
6212,Sri Krishna Sagar,1,its a worst food and packaging
6213,Sri Krishna Sagar,3,Today I order dal fry but it was like sambar seriously too worst and lassi was like water but roti and Paratha was too good its worth following but sometimes they did mistake like this so please am suggesting to owner look into this this will bad opinion to the customers on the Restaurant I ordered here Lote of time everytime its too good but I got like this first time tooooo worst 
6214,Sri Krishna Sagar,2,Food taste is not good and food items are not properly cooked
6215,Sri Krishna Sagar,1,Food was disgusting It was totally out of taste No salt Nothing No spoon No gravy along with Nothing
6216,Sri Krishna Sagar,1,They have mentioned roti and what I got was chapathi very disappointed
6217,Sri Krishna Sagar,2,LInspite of the instructions food was not up to the mark Ghee rice was just a plane rice plane curd rice
6218,Sri Krishna Sagar,2,I ordered Jeera rice I am not sure whether I got the same because Jeera was there but it was like they mixed it in Puliyogare powder
6219,Sri Krishna Sagar,4,gd
6220,Sri Krishna Sagar,4,good
6221,Sri Krishna Sagar,1,food is not good wast of money dont order from Sri Krishna sagar
6222,Sri Krishna Sagar,3,Mushroom was just about k
6223,Sri Krishna Sagar,1,I got cockroach in food which was highly unacceptable
6224,Sri Krishna Sagar,5,Good
6225,Sri Krishna Sagar,4,good
6226,Sri Krishna Sagar,1,no taste
6227,Sri Krishna Sagar,1,The worst experience ever I was provided with only 1 spoon of sabzi 
6228,Sri Krishna Sagar,5,awesome
6229,Sri Krishna Sagar,4,Restaurant is good
6230,Sri Krishna Sagar,5,good
6231,Sri Krishna Sagar,1,no taste
6232,Sri Krishna Sagar,1,The worst experience ever I was provided with only 1 spoon of sabzi 
6233,Sri Krishna Sagar,5,awesome
6234,Sri Krishna Sagar,4,Restaurant is good
6235,Sri Krishna Sagar,5,good
6236,Sri Krishna Sagar,1,no taste
6237,Sri Krishna Sagar,1,The worst experience ever I was provided with only 1 spoon of sabzi 
6238,Sri Krishna Sagar,5,awesome
6239,Sri Krishna Sagar,4,Restaurant is good
6240,Sri Krishna Sagar,5,good
6241,Sri Krishna Sagar,1,No gravy and No spice for Veg Kohlapuri Its supposed to be a gravy with Lots of red chillies Only vegetables present there were Beans and Cauliflower
6242,Sri Krishna Sagar,1,it wasnt a fried rice at all
6243,Sri Krishna Sagar,1,we ordered for paneer curry but we dint receive the same and quality of food also not good in taste 
6244,Sri Krishna Sagar,5,food is really good
6245,Sri Krishna Sagar,5,nice food
6246,Sri Krishna Sagar,1,No gravy and No spice for Veg Kohlapuri Its supposed to be a gravy with Lots of red chillies Only vegetables present there were Beans and Cauliflower
6247,Sri Krishna Sagar,1,it wasnt a fried rice at all
6248,Sri Krishna Sagar,1,we ordered for paneer curry but we dint receive the same and quality of food also not good in taste 
6249,Sri Krishna Sagar,5,food is really good
6250,Sri Krishna Sagar,5,nice food
6251,Sri Krishna Sagar,1,No gravy and No spice for Veg Kohlapuri Its supposed to be a gravy with Lots of red chillies Only vegetables present there were Beans and Cauliflower
6252,Sri Krishna Sagar,1,it wasnt a fried rice at all
6253,Sri Krishna Sagar,1,we ordered for paneer curry but we dint receive the same and quality of food also not good in taste 
6254,Sri Krishna Sagar,5,food is really good
6255,Sri Krishna Sagar,5,nice food
6256,Sri Krishna Sagar,1,Not received the order
6257,Sri Krishna Sagar,5,Sooper fast delivery
6258,Sri Krishna Sagar,5,worth having very good value for money
6259,Sri Krishna Sagar,1,Roti was too bad mushroom fried rice too was bad rest of the items ok
6260,Sri Krishna Sagar,2,Did not reach the expectations
6261,Sri Krishna Sagar,1,Not received the order
6262,Sri Krishna Sagar,5,Sooper fast delivery
6263,Sri Krishna Sagar,5,worth having very good value for money
6264,Sri Krishna Sagar,1,Roti was too bad mushroom fried rice too was bad rest of the items ok
6265,Sri Krishna Sagar,2,Did not reach the expectations
6266,Sri Krishna Sagar,1,Not received the order
6267,Sri Krishna Sagar,5,Sooper fast delivery
6268,Sri Krishna Sagar,5,worth having very good value for money
6269,Sri Krishna Sagar,1,Roti was too bad mushroom fried rice too was bad rest of the items ok
6270,Sri Krishna Sagar,2,Did not reach the expectations
6271,Sri Krishna Sagar,5,its late of 30 mint
6272,Sri Krishna Sagar,5,salt was a tad low but hey its better not much
6273,Sri Krishna Sagar,3,when product is not available then why you accept order
6274,Sri Krishna Sagar,4,food quality good
6275,Sri Krishna Sagar,4,nice
6276,Sri Krishna Sagar,5,its late of 30 mint
6277,Sri Krishna Sagar,5,salt was a tad low but hey its better not much
6278,Sri Krishna Sagar,3,when product is not available then why you accept order
6279,Sri Krishna Sagar,4,food quality good
6280,Sri Krishna Sagar,4,nice
6281,Sri Krishna Sagar,5,its late of 30 mint
6282,Sri Krishna Sagar,5,salt was a tad low but hey its better not much
6283,Sri Krishna Sagar,3,when product is not available then why you accept order
6284,Sri Krishna Sagar,4,food quality good
6285,Sri Krishna Sagar,4,nice
6286,Sri Krishna Sagar,5,its late of 30 mint
6287,Sri Krishna Sagar,5,salt was a tad low but hey its better not much
6288,Sri Krishna Sagar,3,when product is not available then why you accept order
6289,Sri Krishna Sagar,4,food quality good
6290,Sri Krishna Sagar,4,nice
6291,Sri Krishna Sagar,5,Good
6292,Sri Krishna Sagar,3,good
6293,Sri Krishna Sagar,5,awsm
6294,Sri Krishna Sagar,3,lassi was spoiled
6295,Sri Krishna Sagar,5,good food good taste
6296,Sri Krishna Sagar,5,Good
6297,Sri Krishna Sagar,3,good
6298,Sri Krishna Sagar,5,awsm
6299,Sri Krishna Sagar,3,lassi was spoiled
6300,Sri Krishna Sagar,5,good food good taste
6301,Sri Krishna Sagar,5,Good
6302,Sri Krishna Sagar,3,good
6303,Sri Krishna Sagar,5,awsm
6304,Sri Krishna Sagar,3,lassi was spoiled
6305,Sri Krishna Sagar,5,good food good taste
6306,Sri Krishna Sagar,5,Good
6307,Sri Krishna Sagar,3,good
6308,Sri Krishna Sagar,5,awsm
6309,Sri Krishna Sagar,3,lassi was spoiled
6310,Sri Krishna Sagar,5,good food good taste
6311,Sri Krishna Sagar,2,food could have been more tasty not satisfied with the taste
6312,Sri Krishna Sagar,1,Not worth Waste of money
6313,Sri Krishna Sagar,2,veg combo was bad
6314,Sri Krishna Sagar,1,wast delivery boy
6315,Sri Krishna Sagar,1,didnt taste good
6316,Sri Krishna Sagar,2,food could have been more tasty not satisfied with the taste
6317,Sri Krishna Sagar,1,Not worth Waste of money
6318,Sri Krishna Sagar,2,veg combo was bad
6319,Sri Krishna Sagar,1,wast delivery boy
6320,Sri Krishna Sagar,1,didnt taste good
6321,Sri Krishna Sagar,2,food could have been more tasty not satisfied with the taste
6322,Sri Krishna Sagar,1,Not worth Waste of money
6323,Sri Krishna Sagar,2,veg combo was bad
6324,Sri Krishna Sagar,1,wast delivery boy
6325,Sri Krishna Sagar,1,didnt taste good
6326,Sri Krishna Sagar,2,food could have been more tasty not satisfied with the taste
6327,Sri Krishna Sagar,1,Not worth Waste of money
6328,Sri Krishna Sagar,2,veg combo was bad
6329,Sri Krishna Sagar,1,wast delivery boy
6330,Sri Krishna Sagar,1,didnt taste good
6331,Sri Krishna Sagar,4,good
6332,Sri Krishna Sagar,1,"chapati roti was like leather partially cooked

gravy quantity was very less on one plate and in other plate it was in good quantity careless service"
6333,Sri Krishna Sagar,2,delifood was not good at all
6334,Sri Krishna Sagar,1,sweet missing
6335,Sri Krishna Sagar,5,thanks
6336,Sri Krishna Sagar,4,good
6337,Sri Krishna Sagar,1,"chapati roti was like leather partially cooked

gravy quantity was very less on one plate and in other plate it was in good quantity careless service"
6338,Sri Krishna Sagar,2,delifood was not good at all
6339,Sri Krishna Sagar,1,sweet missing
6340,Sri Krishna Sagar,5,thanks
6341,Sri Krishna Sagar,4,good
6342,Sri Krishna Sagar,1,"chapati roti was like leather partially cooked

gravy quantity was very less on one plate and in other plate it was in good quantity careless service"
6343,Sri Krishna Sagar,2,delifood was not good at all
6344,Sri Krishna Sagar,1,sweet missing
6345,Sri Krishna Sagar,5,thanks
6346,Sri Krishna Sagar,1,food not satisfied
6347,Sri Krishna Sagar,4,Nice Enjoyed it
6348,Sri Krishna Sagar,1,Not delivered only how can we rate it without delivering the food its showing food has been deliveredpls do confirm from customers after delivering whether the food has been delivered or not
6349,Sri Krishna Sagar,1,The food was not good and could have been much better The food fried rice was completely wasted
6350,Sri Krishna Sagar,5,gud delivery
6351,Sri Krishna Sagar,1,food not satisfied
6352,Sri Krishna Sagar,4,Nice Enjoyed it
6353,Sri Krishna Sagar,1,Not delivered only how can we rate it without delivering the food its showing food has been deliveredpls do confirm from customers after delivering whether the food has been delivered or not
6354,Sri Krishna Sagar,1,The food was not good and could have been much better The food fried rice was completely wasted
6355,Sri Krishna Sagar,5,gud delivery
6356,Sri Krishna Sagar,1,food not satisfied
6357,Sri Krishna Sagar,4,Nice Enjoyed it
6358,Sri Krishna Sagar,1,Not delivered only how can we rate it without delivering the food its showing food has been deliveredpls do confirm from customers after delivering whether the food has been delivered or not
6359,Sri Krishna Sagar,1,The food was not good and could have been much better The food fried rice was completely wasted
6360,Sri Krishna Sagar,5,gud delivery
6361,Sri Krishna Sagar,2,its not as per the expectations
6362,Sri Krishna Sagar,5,nice
6363,Sri Krishna Sagar,1,1item  sweet missing in the meal box
6364,Sri Krishna Sagar,1,"Food was cold ordered 2 different meals combo of rice and chapati

Chapati was like chewing leather
Food came very cold
And the delivery person had kept the plates near foot rest on scooter

Extremely dissatisfied"
6365,Sri Krishna Sagar,1,Terrible food
6366,Sri Krishna Sagar,2,its not as per the expectations
6367,Sri Krishna Sagar,5,nice
6368,Sri Krishna Sagar,1,1item  sweet missing in the meal box
6369,Sri Krishna Sagar,1,"Food was cold ordered 2 different meals combo of rice and chapati

Chapati was like chewing leather
Food came very cold
And the delivery person had kept the plates near foot rest on scooter

Extremely dissatisfied"
6370,Sri Krishna Sagar,1,Terrible food
6371,Sri Krishna Sagar,2,its not as per the expectations
6372,Sri Krishna Sagar,5,nice
6373,Sri Krishna Sagar,1,1item  sweet missing in the meal box
6374,Sri Krishna Sagar,1,"Food was cold ordered 2 different meals combo of rice and chapati

Chapati was like chewing leather
Food came very cold
And the delivery person had kept the plates near foot rest on scooter

Extremely dissatisfied"
6375,Sri Krishna Sagar,1,Terrible food
6376,Sri Krishna Sagar,2,its not as per the expectations
6377,Sri Krishna Sagar,5,nice
6378,Sri Krishna Sagar,1,1item  sweet missing in the meal box
6379,Sri Krishna Sagar,1,"Food was cold ordered 2 different meals combo of rice and chapati

Chapati was like chewing leather
Food came very cold
And the delivery person had kept the plates near foot rest on scooter

Extremely dissatisfied"
6380,Sri Krishna Sagar,1,Terrible food
6381,Sri Krishna Sagar,3,taste should be improve much better
6382,Sri Krishna Sagar,1,Quality was not that good as expected
6383,Sri Krishna Sagar,4,good
6384,Sri Krishna Sagar,1,parathas and roti not at all properly cooked
6385,Sri Krishna Sagar,1,very less to my expectations
6386,Sri Krishna Sagar,3,taste should be improve much better
6387,Sri Krishna Sagar,1,Quality was not that good as expected
6388,Sri Krishna Sagar,4,good
6389,Sri Krishna Sagar,1,parathas and roti not at all properly cooked
6390,Sri Krishna Sagar,1,very less to my expectations
6391,Sri Krishna Sagar,3,taste should be improve much better
6392,Sri Krishna Sagar,1,Quality was not that good as expected
6393,Sri Krishna Sagar,4,good
6394,Sri Krishna Sagar,1,parathas and roti not at all properly cooked
6395,Sri Krishna Sagar,1,very less to my expectations
6396,Sri Krishna Sagar,1,quantity is not worth late delivery upon that delivery charges 
6397,Sri Krishna Sagar,1,there is price 89 but u take too much amount 124rs
6398,Sri Krishna Sagar,1,Horrible food not worth even 50 rupess
6399,Sri Krishna Sagar,1,Its like a plate meal  taste also not good very bad experience
6400,Sri Krishna Sagar,1,food was not good no quality at all not even worth for 1 star
6401,Sri Krishna Sagar,1,quantity is not worth late delivery upon that delivery charges 
6402,Sri Krishna Sagar,1,there is price 89 but u take too much amount 124rs
6403,Sri Krishna Sagar,1,Horrible food not worth even 50 rupess
6404,Sri Krishna Sagar,1,Its like a plate meal  taste also not good very bad experience
6405,Sri Krishna Sagar,1,food was not good no quality at all not even worth for 1 star
6406,Sri Krishna Sagar,1,quantity is not worth late delivery upon that delivery charges 
6407,Sri Krishna Sagar,1,there is price 89 but u take too much amount 124rs
6408,Sri Krishna Sagar,1,Horrible food not worth even 50 rupess
6409,Sri Krishna Sagar,1,Its like a plate meal  taste also not good very bad experience
6410,Sri Krishna Sagar,1,food was not good no quality at all not even worth for 1 star
6411,Sri Krishna Sagar,3,quantity not as expected Packing is attractive
6412,Sri Krishna Sagar,4,very nice
6413,Sri Krishna Sagar,1,not saficient
6414,Sri Krishna Sagar,4,A typical combo meal
6415,Sri Krishna Sagar,3,Dal Makhani we have order but received Dal tadka No salad also
6416,Sri Krishna Sagar,3,quantity not as expected Packing is attractive
6417,Sri Krishna Sagar,4,very nice
6418,Sri Krishna Sagar,1,not saficient
6419,Sri Krishna Sagar,4,A typical combo meal
6420,Sri Krishna Sagar,3,Dal Makhani we have order but received Dal tadka No salad also
6421,Sri Krishna Sagar,3,quantity not as expected Packing is attractive
6422,Sri Krishna Sagar,4,very nice
6423,Sri Krishna Sagar,1,not saficient
6424,Sri Krishna Sagar,4,A typical combo meal
6425,Sri Krishna Sagar,3,Dal Makhani we have order but received Dal tadka No salad also
6426,Sri Krishna Sagar,1,not delivered
6427,Sri Krishna Sagar,4,Quantity was too less
6428,Sri Krishna Sagar,1,Worst serve by the people Dont trust the details given by the hotel
6429,Sri Krishna Sagar,2,Delivery Schedule failed miserably Food quality is just okay
6430,Sri Krishna Sagar,4,Full filling combo is what we had today at a very worthy price the taste was really good  though we dint get the sweet and pickle which was in the menu but what we got was very tasty  Do try it for a complete meal packed
6431,Sri Krishna Sagar,1,not delivered
6432,Sri Krishna Sagar,4,Quantity was too less
